input_row_key,input_company_name,input_country,input_city,matched_company_name,matched_veridion_id,matched_country,matched_city,matched_website,match_score,name_similarity,match_confidence,notes
446,"SHANDONG SACRED SUN POWER SOURCES CO., LTD",China,Qufu,Sacred Sun,19b665f0-93e5-11eb-a736-0f5b20ecb2f1,China,Lucheng,https://sacredsun.com/,0.85,1.0,High,Strong name match
447,"SHENZHEN CENTER POWER TECH. CO., LTD.",China,Shenzhen,Vision_Smart_Batteries_Backup_Power,427adc04-e7a9-11ec-b6b7-8f4fbf416354,China,Shenzhen,https://www.g0t8tt0j.com/,0.9,1.0,High,Strong name match
448,"Shenzhen Huaptec Co., Ltd",China,Shenzhen,Shenzhen Aomiou Technology Co. Ltd.,004ef7e0-aec3-11ef-86b6-3b0e501976c1,China,Shenzhen,https://aomiou.en.alibaba.com/,0.772,0.62,High,Moderate name match
449,"Shenzhen Sdmc Technology Co., Ltd",China,Shenzhen,XMediaCloud,83d0637d-e5e0-11ec-bc14-1101693c4049,China,Shenzhen,https://www.xmediacloud.com/,0.9,1.0,High,Strong name match
45,APPLE DISTRIBUTION INTERNATIONAL LIMITED,Ireland,Cork,Apple Distribution International,72b33d10-1afd-11ec-9842-212d1c52ad77,Ireland,Cork,,0.9,1.0,High,Strong name match
450,"SHENZHEN SKYWORTH DIGITAL TECHNOLOGY CO., LTD.",China,Shenzhen,SKYWORTH,9b5c0de3-93e4-11eb-8ad6-7326edce8d21,China,Shenzhen,https://skyworth.com/,0.9,1.0,High,Strong name match
451,SHIELDS ENVIRONMENTAL GROUP LTD,United Kingdom,South Ockendon,Sapphire Steel,2c92a3fa-796c-11ed-9abd-874b38645ac9,United Kingdom,South Ockendon,https://www.sapphiresteel.co.uk/,0.676,0.46,Medium,Moderate name match
452,"Shuangdeng Group Co., Ltd.",China,Taizhou,Shuangdeng Group,2f5615e0-0d48-11ec-baff-b3f7938105ab,China,Taizhou,http://www.shuangdeng.com.cn/,0.95,1.0,High,Strong name match
453,Siae Microelettronica Sdn. Bhd.,Malaysia,Petaling Jaya,Cube-Coms,13b510b2-6cd5-11ec-a7ce-97f401b36f3f,Malaysia,Subang Jaya,https://cube-coms.com/,0.548,0.58,Medium,Moderate name match
454,Siae-microelettronica - S.p.a.,Italy,Cinisello Balsamo,SIAE MICROELETTRONICA,1d3ad1c3-93e5-11eb-a746-fdabd18be9c6,Italy,Cologno Monzese,https://siaemic.com/,0.8,1.0,High,Strong name match
455,Sievo Oy,Finland,Helsinki,Sievo Bucharest Office,a823b0f3-93e4-11eb-aa66-9b8d95e2171b,Finland,Helsinki,https://sievo.com/,1.0,1.0,High,Strong name match
456,SIGNICAT AS,Norway,Trondheim,Kantega,7f321fd7-93e4-11eb-8859-29e7c34dee35,Norway,Oslo,https://www.kantega.no/,0.75,1.0,High,Strong name match
457,SILLEHOVED ApS,Denmark,Odsherred Municipality,Sillehoved,ab1c21c0-f8b5-11ed-a8b3-7b4d48a6e9d9,Denmark,Odsherred Municipality,,1.0,1.0,High,Strong name match
458,SINGTEL GLOBAL INVESTMENT PTE. LTD.,Singapore,Singapore,Robo Global Investment,0cb473fa-f6e1-11ec-a34e-db0bb32b96ad,Singapore,Singapore,https://roboglobal.info/,0.834,0.89,High,Good fuzzy name match
459,SiPM,Belgium,Hasselt,School of Indian Percussion and Music,e686749e-93e4-11eb-86dd-ffbd1b53140e,United States,Cedar Park,https://www.austinsipm.org/,0.6,1.0,Medium,Strong name match
46,Apple Malaysia Sdn. Bhd.,Malaysia,Kuala Lumpur,Apple Malaysia Sdn Bhd.,50c0e708-22bf-11ec-9024-ef7bc13965aa,Malaysia,Kuala Lumpur,,0.9975,1.0,High,Strong name match
460,Skillpower Services (Thailand) Co Ltd,Thailand,Yan Nawa District,ALE -Heavylift and Transport Thailand Co Ltd.,4d74d00b-bd14-11ed-bb0a-ad68c32a1269,,,https://325972.com/,0.6,1.0,Medium,Strong name match
461,SKYCALL AS,Norway,Bærum,Skycall AS,8a5c3f6b-93e4-11eb-be3a-7f925cb94351,Norway,Bærum,https://skycallas.no,1.0,1.0,High,Strong name match
462,Smart Media4U Technology Pte. Ltd.,Singapore,Singapore,Smart city technologies,c3d1aee0-fcc1-11ed-8628-bd8e2d8d8a31,Singapore,Singapore,https://smartcitytechnologies.com.sg/,0.834,0.89,High,Good fuzzy name match
463,SMART TECHNOLOGIES (BD) LIMITED,Bangladesh,Dhaka,Smart Technologies BD Ltd. Store Room,16a46b07-93e5-11eb-aa66-9b8d95e2171b,Bangladesh,Dhaka,https://smartbd.com/,0.83,0.8,High,Good fuzzy name match
464,Smartly.io Holding Inc,Finland,Helsinki,Smartly Chicago,b75416a1-93e4-11eb-be3a-7f925cb94351,United States,Chicago,https://www.smartly.io/,0.492,0.82,Low,Good fuzzy name match
465,SNOW SOFTWARE AB,Sweden,,SNOW SOFTWARE,d7fdc096-93e4-11eb-86dd-ffbd1b53140e,Sweden,Stockholm,https://snowsoftware.com/,0.75,1.0,High,Strong name match
466,Snow Software ApS,Denmark,Gladsaxe Municipality,Snow Software ApS.,5516dd90-aaf0-11ef-baa5-b1d00e182d98,Denmark,,https://snow-software.cc/,0.75,1.0,High,Strong name match
467,SNOW AS,Norway,Bærum,Snow Stock,b4e8976a-1184-11ec-8bef-4988316d3539,Norway,Kongsberg,https://snowstock.no/,0.65,0.75,Medium,Good fuzzy name match
468,"SoftwareONE Co., Ltd.",Thailand,Pathum Wan,Comparex,c7690ff8-93e4-11eb-8859-29e7c34dee35,Germany,Leipzig,https://www.softwareone.com/de-de,0.6,1.0,Medium,Strong name match
469,SOFTWAREONE NORWAY AS,Norway,Oslo,SoftwareONE Norge AS,ca236fc9-1b01-11ec-893d-41807d3de292,Norway,Oslo,,0.916,0.86,High,Good fuzzy name match
47,Apple South Asia (Thailand) Co Ltd,Thailand,Bangkok,Asia biogas,05227438-93e5-11eb-8859-29e7c34dee35,Thailand,Pathum Wan,http://www.asiabiogas.com/,0.6648,0.6913,Medium,Moderate name match
470,SOFTWAREONE PTE. LTD.,Singapore,Singapore,Comparex,c7690ff8-93e4-11eb-8859-29e7c34dee35,Germany,Leipzig,https://www.softwareone.com/de-de,0.54,0.9,Medium,Strong name match
471,SONY MOBILE COMMUNICATIONS AB,Sweden,Lund,Sony Network Communications Europe,15b2b80f-93e5-11eb-91fb-73d498260b10,Sweden,Malmo,https://www.sonynetworkcom.com/,0.704,0.84,High,Good fuzzy name match
472,South Pole Sweden AB,Sweden,Stockholm,South Pole,2c51a7ea-d88d-11ec-8458-930fb706770a,Sweden,Stockholm,,0.9,0.8333,High,Good fuzzy name match
473,Southern Cable Sdn. Bhd.,Malaysia,Kuala Ketil,Southern Nine Sdn. Bhd.,04ec320a-18fe-11f0-b4d0-096f959c77d2,Malaysia,Sungai Petani,https://southernnine.com/,0.716,0.86,High,Good fuzzy name match
474,Splunk Inc.,United States,,Splunk,dc3d014e-25aa-11ef-84bb-3b7d91468c81,United States,State College,https://www.support.splunk.psu.edu/,0.75,1.0,High,Strong name match
475,SPORTS STAR INTERNATIONAL (PRIVATE) LTD.,Pakistan,,Sports Star International Pvt Ltd.,f7e5eff0-58e5-11ed-9cc3-5bfe46360075,Pakistan,Lahore,,0.75,1.0,High,Strong name match
476,SQUARETRADE EUROPE LIMITED,Malta,Birkirkara,Square Trade,b1d944b6-c3f6-11ec-873d-a99e5f4b7980,United Kingdom,London,https://www.squaretrade.eu/,0.6,1.0,Medium,Strong name match
477,SQUARETRADE LIMITED,United Kingdom,London,SquareTrade,2c43d957-93e5-11eb-8474-3bbe2d07207d,United Kingdom,London,http://squaretrade.uk/,1.0,1.0,High,Strong name match
478,Starcom FZ-LLC,United Arab Emirates,,Starcom Trading DMCC,f41c5359-69ef-11ec-9119-073aad2629c4,United Arab Emirates,Dubai,http://ww99.starcomtrading.net/,0.692,0.82,Medium,Good fuzzy name match
479,STARSEED TECHNOLOGIES (S) PTE. LTD.,Singapore,Geylang,Starseed Technologies S Pte. Ltd.,0f34c0d7-197b-11ef-bb50-ff355101f6ca,Singapore,,,0.9,1.0,High,Strong name match
48,ARELION NORWAY AS,Norway,Oslo,Arelion,34818680-89c1-11ec-a621-3f13cdb5ccc4,Sweden,Farsta,https://arelion.com/,0.492,0.82,Low,Good fuzzy name match
480,Stena Recycling Holding AB,Sweden,Gothenburg,Stena Recycling AB - Tingstad,05cf9ef0-f8c2-11ed-a4de-7df22657eaf0,Sweden,Gothenburg,,0.8,0.8333,High,Good fuzzy name match
481,STORM COMMUNICATIONS AS,Norway,Oslo,Storm Communications,778a3f93-f35c-11ee-a2cf-e34c0e809adb,Norway,Oslo,http://www.stormhuset.no/,0.9,1.0,High,Strong name match
482,SUBEX (ASIA PACIFIC) PTE. LIMITED,Singapore,,Subex,c98e8805-93e4-11eb-8e19-198fb02d6f96,India,Bengaluru,https://www.subex.com/,0.6,1.0,Medium,Strong name match
483,SUBEX (UK) LIMITED,United Kingdom,Harrow,Subex,c98e8805-93e4-11eb-8e19-198fb02d6f96,India,Bengaluru,https://www.subex.com/,0.6,1.0,Medium,Strong name match
484,Sutera Utama Sdn. Bhd.,Malaysia,Johor Bahru,Sutera Utama Sdn. Bhd.,43f5c0a1-a7e2-11ed-9443-77059af26349,Malaysia,Plentong,https://sutera.my/,0.85,1.0,High,Strong name match
485,Swichtec Power Systems Sdn. Bhd.,Malaysia,Shah Alam,Swichtec Power Systems,324b1f73-93e5-11eb-8859-29e7c34dee35,Malaysia,Shah Alam,https://swichtec.com.my/,0.95,1.0,High,Strong name match
486,Syarikat Takaful Malaysia Keluarga Berhad,Malaysia,Kuala Lumpur,TAKAFUL MALAYSIA,eb329782-93e4-11eb-a736-0f5b20ecb2f1,Malaysia,Kuala Lumpur,https://www.takaful-malaysia.com.my/,1.0,1.0,High,Strong name match
487,"SYNIVERSE COMMUNICATIONS, LLC",United States,Tampa,Syniverse,84e29359-93e4-11eb-a33a-a3dfba582839,United States,Tampa,https://www.syniverse.com/,0.85,0.75,High,Good fuzzy name match
488,Systems Limited,Pakistan,Jindra Kalan,Techvista Systems,c5d06e91-93e4-11eb-a736-0f5b20ecb2f1,Pakistan,Lahore,https://systemsltd.com/PK,0.8,1.0,High,Strong name match
489,Systemteknik af 2021 A/S,Denmark,Nørresundby,System Teknik,deb26554-12fa-11ec-bc86-59f7750beb34,Denmark,Rudersdal Municipality,https://system-teknik.dk/,0.588,0.73,Medium,Good fuzzy name match
49,Arelion AB,Sweden,Stockholm,Arelion,34818680-89c1-11ec-a621-3f13cdb5ccc4,Sweden,Farsta,https://arelion.com/,0.8,1.0,High,Strong name match
490,T/A POL AS,Norway,Oslo,POL,389f973e-01ee-11ec-8b61-35bce24791d3,Norway,Oslo,https://pol.no/,0.8,0.6667,High,Moderate name match
491,TALEND SINGAPORE PTE. LTD.,Singapore,Singapore,Reed Tan Digital,00cfe2f8-93e5-11eb-b997-8dd98d09cf25,Singapore,Singapore,https://reedtan.com/,0.7413,0.5687,High,Moderate name match
492,Talend Sweden AB,Sweden,Stockholm,Talend sa.,4ccb39c7-c026-11ec-9880-5b9f9a6d0d58,Sweden,Gothenburg,https://investerarpengarskpj.web.app/,0.6,0.75,Medium,Good fuzzy name match
493,Talentech ApS,Denmark,Copenhagen,Talentech Denmark,14426861-22ee-11ec-9e3b-1143ee662a91,Denmark,Copenhagen,https://www.talentech.dk/,0.85,0.75,High,Good fuzzy name match
494,TAMPNET AS,Norway,Stavanger,Tampnet AS,ef6e1e50-93e4-11eb-8ad6-7326edce8d21,Norway,Stavanger,http://www.tampnet.com/,0.95,1.0,High,Strong name match
495,Tata Communications International Pte. Ltd.,Singapore,Singapore,Tata International Singapore Pte. Limited,829c8c83-a38c-11ed-9aa1-6f508ed9f5b2,Singapore,Singapore,,0.786,0.81,High,Good fuzzy name match
496,TATA COMMUNICATIONS INTERNATIONAL PTE. LTD.,Singapore,Singapore,TATA COMMUNICATIONS DIGO,2b145a02-93e5-11eb-8859-29e7c34dee35,Singapore,,https://www.tatacommunications-ts.com/,0.9,1.0,High,Strong name match
497,"TATA CONSULTANCY SERVICES LIMITED, FILIAL AF TATA CONSULTANCY SERVICES LTD.,INDIEN",Denmark,Copenhagen,,,,,,0.5457,0.4094,Unmatched,Name similarity too low (0.41)
498,TATA CONSULTANCY SERVICES SVERIGE AB,Sweden,,Tata Consultancy Services. Sep,0fb6f630-08ac-11ee-8fff-592c90920b7e,,,https://workfood.eu/,0.558,0.93,Medium,Strong name match
499,TCT MOBILE INTERNATIONAL LTD.,Hong Kong,Hong Kong Island,Mobile Tech International HK Co Ltd.,9aa73fcc-2bbb-11ef-90fc-49e996ebd993,Hong Kong,Kwai Chung,,0.728,0.88,High,Good fuzzy name match
5,"3DEGREES GROUP, INC.",United States,San Francisco,3Degrees Inc.,df61d790-93e4-11eb-aa66-9b8d95e2171b,United States,San Francisco,http://3degreesinc.com/,1.0,1.0,High,Strong name match
50,ARY COMMUNICATIONS LIMITED,Pakistan,Karachi,Jeeto Pakistan Helpline,bf0ce2f5-046a-11ec-9463-61636738658c,,,https://www.jeetopakistanheadofficehelpline.com/,0.6,1.0,Medium,Strong name match
500,TD SYNNEX Denmark ApS,Denmark,Viborg Municipality,,,,,,0.578,0.38,Unmatched,Name similarity too low (0.38)
501,TEALIUM INC.,United States,San Diego,Tealium,3a2cee44-c64c-11ec-ac84-8f6093b0b8c1,United States,San Diego,https://longxianggongmao.net/,1.0,1.0,High,Strong name match
502,"TEAM INTERNATIONAL SERVICES, INC.",United States,Lake Mary,TEAM International,2d63c842-93e5-11eb-b997-8dd98d09cf25,United States,Lake Mary,https://www.teaminternational.com/,0.95,1.0,High,Strong name match
503,TECH MAHINDRA (THAILAND) COMPANY LIMITED,Thailand,,Vigotext,30311916-93e5-11eb-8474-3bbe2d07207d,Thailand,Pak Kret District,http://www.vigotext.com/,0.708,0.93,High,Strong name match
504,Tech Mahindra Ict Services (Malaysia) Sdn. Bhd.,Malaysia,Cyberjaya,Tech Mahindra,f299bc06-0aee-11ef-b572-d11295d15c52,Malaysia,Cyberjaya,,0.7357,0.6429,High,Moderate name match
505,Tecnotree Oyj,Finland,Espoo,Tecnotree,bd9ea750-93e4-11eb-be5a-4f810ab55f2e,Finland,Espoo,https://www.tecnotree.com/,0.95,1.0,High,Strong name match
506,TELECOM EQUIPMENT PTE LTD,Singapore,Singapore,Telecom Equipment Pte Ltd.,04a78940-19a9-11ee-aec0-a1af3c434505,Singapore,Singapore,,0.9,1.0,High,Strong name match
507,Telekom Malaysia Berhad,Malaysia,Kuala Lumpur,TM Global,1b0fb400-a7d5-11ed-9228-6df634a34cc8,Malaysia,Kuala Lumpur,https://tmglobal.com.my/,0.946,0.91,High,Strong name match
508,TELENOR SHARED SERVICES DENMARK A/S,Denmark,Aalborg,Telenor,bb9fa300-93e4-11eb-a33a-a3dfba582839,Denmark,Aalborg,https://www.telenor.dk/,0.8,0.75,High,Good fuzzy name match
509,TELENOR ASA,Norway,Bærum,Telenor,18792b00-93e5-11eb-8859-29e7c34dee35,Norway,Bærum,http://www.telenor.com/,0.9,1.0,High,Strong name match
51,"Ascio Technologies, Corp. Danmark - Filial af Ascio Technologies Corp. Canada",Denmark,Gentofte Municipality,Ascio Technologies,c7288490-93e4-11eb-8859-29e7c34dee35,Denmark,Copenhagen,https://www.ascio.com/,0.575,0.625,Medium,Moderate name match
510,TELENOR BROADCAST HOLDING AS,Norway,Bærum,Telenor Satellite,342de933-93e5-11eb-9937-4fab995bf8ff,Norway,Bærum,https://www.spacenorway.com/,0.95,1.0,High,Strong name match
511,Telenor Connexion AB,Sweden,Solna,Telenor Connexion,f0d7e780-93e4-11eb-8e19-198fb02d6f96,Sweden,,https://www.telenorconnexion.com/,0.8,1.0,High,Strong name match
512,TELENOR D.O.O. BEOGRAD,Serbia,Belgrade,Yettel,9ca9c0c6-aa7c-11ec-a638-89115c56d9b3,Serbia,Belgrade,https://www.yettel.rs/,0.75,0.75,High,Good fuzzy name match
513,TELENOR DANMARK HOLDING A/S,Denmark,Copenhagen,Telenor,bb9fa300-93e4-11eb-a33a-a3dfba582839,Denmark,Aalborg,https://www.telenor.dk/,0.708,0.93,High,Strong name match
514,TELENOR DIGITAL AS,Norway,Bærum,Telenor Towers,0e5f5346-ef74-11ee-a589-df5b398caaa4,Norway,Bærum,https://www.telenortowers.com/,0.776,0.71,High,Good fuzzy name match
515,TELENOR FIBER AS,Norway,Bærum,Telenor Towers,0e5f5346-ef74-11ee-a589-df5b398caaa4,Norway,Bærum,https://www.telenortowers.com/,0.812,0.77,High,Good fuzzy name match
516,TELENOR GLOBAL SHARED SERVICES PAKISTAN (PRIVATE) LIMITED,Pakistan,Islamabad,SHAReD SERVICES,abe940fa-ce1c-11ed-9c53-b50761487d8b,Pakistan,Karachi Division,https://sharedservices.com.pk/,0.57,0.7,Medium,Good fuzzy name match
517,TELENOR GO PTE. LTD.,Singapore,Singapore,Telenor Asia,f8dd5135-0c43-11ee-b94f-ebf23e82ffaf,Singapore,Singapore,https://telenorasia.com/,0.722,0.62,High,Moderate name match
518,TELENOR LDI COMMUNICATIONS (PVT.) LIMITED,Pakistan,Islamabad,Telenor Franchise Brainz Communication,00d19d70-5e13-11ef-904a-b5358eb47b36,Pakistan,,,0.582,0.72,Medium,Good fuzzy name match
519,TELENOR GLOBAL SERVICES AS,Norway,Bærum,Telenor Linx,d4d3de9b-2d28-11ed-abd0-cb4d1b9ef28b,Norway,Bærum,https://www.telenorlinx.com/,0.95,1.0,High,Strong name match
52,ASIAINFO DENMARK ApS,Denmark,Copenhagen,Norm Denmark,0174ef42-0600-11ec-b0e6-bd1b9cb60ae6,Denmark,Gentofte Municipality,http://normdenmark.com/,0.644,0.74,Medium,Good fuzzy name match
520,Telenor Magyarorszag Zrt.,Hungary,Törökbálint,Yettel Business Blog,0bfd6f80-ca6c-11ec-9fda-955688f546bd,Hungary,Törökbálint,https://yettelbusinessblog.hu/,0.874,0.79,High,Good fuzzy name match
521,TELENOR NORGE AS,Norway,Bærum,Telenor Norges,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Norway,Bærum,http://www.telenor.no/,0.95,1.0,High,Strong name match
522,TELENOR PAKISTAN,Pakistan,Islamabad,Telenor Pakistan,b69c114f-93e4-11eb-b4a6-27899be4e45d,Pakistan,Islamabad,http://www.telenor.com.pk/,0.9,1.0,High,Strong name match
523,TELENOR PROCUREMENT COMPANY PTE. LTD.,Singapore,Singapore,Telenor Asia,f8dd5135-0c43-11ee-b94f-ebf23e82ffaf,Singapore,Singapore,https://telenorasia.com/,0.72,0.6167,High,Moderate name match
524,TELENOR REAL ESTATE AS,Norway,Bærum,Telenor Tracking,04044225-ab42-11ef-a81c-95dd76a2367c,Norway,Bærum,https://telenortracking.no/,0.74,0.65,High,Moderate name match
525,Telenor Shared Services AS,Norway,Bærum,Telenor Cloud services AS,4df951dc-2cfa-11ef-96db-335e17d831d9,Norway,Bærum,,0.854,0.84,High,Good fuzzy name match
526,TELENOR SOFTWARE LAB AS,Norway,Bærum,Telenor Software Lab AS TSL,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,Norway,Bærum,https://minepapir.no/,0.9,1.0,High,Strong name match
527,TELENOR SVALBARD AS,Norway,,Svalbard,474357e4-17e8-11ec-b872-5febabff3ecb,Norway,Oslo,https://www.svalbard.money/,0.6,0.75,Medium,Good fuzzy name match
528,TELETEAMET A/S,Denmark,Odense Kommune,Teleteamet A/S.,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,Denmark,Odense,http://teleteamet.dk/,0.9,1.0,High,Strong name match
529,Teliti Teknik Sdn Bhd,Malaysia,Shah Alam,TELITI TEKNIK,bdf9ef01-b77a-11ed-be56-5737ab22b0ef,Malaysia,Sungai Buloh,http://www.telititeknik.com.my/,0.82,0.95,High,Strong name match
53,Atea A/S,Denmark,Ballerup,Atea Danmark,431d0020-93e5-11eb-be5a-4f810ab55f2e,Denmark,Ballerup,http://www.atea.dk/,0.85,0.75,High,Good fuzzy name match
530,Textilia Group A/S,Denmark,Egedal Municipality,Textilia,82f1b671-106e-11ee-96a3-3bc9ea359402,Denmark,Ballerup,http://textilia.dk/,0.8,1.0,High,Strong name match
531,Thailife Insurance Public Company Limited,Thailand,Bangkok,Thai Life Insurance,22d880ae-93e5-11eb-8e19-198fb02d6f96,Thailand,Bangkok,http://www.thailife.com/,0.932,0.97,High,Strong name match
532,SETEC CARD A/S,Denmark,Ballerup,SETEC,01c5112c-003d-11ec-898f-a3255f04c287,Austria,Kindberg,http://www.setec-gmbh.at/,0.45,0.75,Low,Good fuzzy name match
533,GEMALTO NORGE AS,Norway,Oslo,Gemalto Norge AS,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Norway,Oslo,,1.0,1.0,High,Strong name match
534,Thales DIS Sweden AB,Sweden,Stockholm,DIS of Sweden,2cb447a0-1769-11ec-9256-c99cfa2847dc,Sweden,Gothenburg,https://www.dis-sweden.org/,0.672,0.87,Medium,Good fuzzy name match
535,TIETOEVRY NORWAY AS,Norway,Bærum,Negotia,8dfb5f3d-93e4-11eb-a33a-a3dfba582839,Norway,Bærum,https://negotiaevry.org/,0.824,0.79,High,Good fuzzy name match
536,TIETOEVRY TECH SERVICES NORWAY AS,Norway,Bærum,Negotia,8dfb5f3d-93e4-11eb-a33a-a3dfba582839,Norway,Bærum,https://negotiaevry.org/,0.73,0.55,High,Moderate name match
537,TINEX GROUP AS,Norway,Oslo,TINEX Group,e8cae664-93e4-11eb-b89f-536884b3e7dd,Norway,Oslo,https://www.tinexgroup.no/,1.0,1.0,High,Strong name match
538,Tm Technology Services Sdn. Bhd.,Malaysia,Kuala Lumpur,TM One,2fc4267e-93e5-11eb-b4a6-27899be4e45d,Malaysia,Kuala Lumpur,https://www.tmone.com.my/,0.9,1.0,High,Strong name match
539,Tongyu Communication Inc.,China,Guzhen,Tongyu communication,b41391a2-93e4-11eb-97db-273ba5953680,China,Zhongshan,https://tycc.cn/,0.8,1.0,High,Strong name match
54,ATEA AS,Norway,Oslo,Atea Logistics,c9fab753-93e4-11eb-919a-b3f9a5ad205c,Norway,Oslo,https://atea.com/,1.0,1.0,High,Strong name match
540,Tp Link International Ltd.,Hong Kong,Kowloon,LINK Logistics International Network,fedb5170-bfb3-11ec-aa0f-71bbddca30bf,Hong Kong,Kowloon,,0.833,0.805,High,Good fuzzy name match
541,TPM DATA ApS,Denmark,Smørumnedre,TPM Data,712e21b9-f0b1-11ee-8297-17c39b32c1d5,,,https://www.tpmdata.com/,0.6,1.0,Medium,Strong name match
542,"Tradium, Erhvervsskole og - gymnasier, Randers S/I",Denmark,Randers,Tradium - EUD10 Randers,77adc9aa-92f2-11ef-840e-3d3003770a6f,Denmark,Randers,,0.7557,0.5929,High,Moderate name match
543,TRANSMODE SYSTEMS AB,Sweden,Stockholm,TRANSMODE SYSTEMS AB.,7422ed1e-5e29-11ef-90a8-8b966e020cd1,Sweden,Stockholm,,0.9,1.0,High,Strong name match
544,TREND MICRO (SINGAPORE) PTE. LTD.,Singapore,Singapore,Touch of Trend Singapore,7f4688c8-ad32-11ef-8c9e-31c2725f601c,Singapore,Singapore,https://totbridal.sg/,0.768,0.78,High,Good fuzzy name match
545,Trifork A/S,Denmark,Aarhus,Trifork Academy,0bbb730a-93e5-11eb-be3a-7f925cb94351,Denmark,Aarhus,https://triforkacademy.dk/,1.0,1.0,High,Strong name match
546,True Move H Universal Communication Co Ltd,Thailand,Bangkok,True Move H Universal Communication Company Limited,4c667ccb-13c6-11ec-9836-ef7b0600cc53,Thailand,Khon Kaen,https://www.truemove-h.com/,0.75,1.0,High,Strong name match
547,TRUSTZONE A/S,Denmark,Copenhagen,TRUSTZONE,8b944a32-93e4-11eb-86dd-ffbd1b53140e,Denmark,Copenhagen,https://trustzone.com/,0.95,1.0,High,Strong name match
548,TT DOTCOM SDN. BHD.,Malaysia,Shah Alam,INIAGA,2c4c8ce3-12ce-11ec-b275-635f962c0ee7,Malaysia,Cyberjaya,http://iniaga.com/,0.74,0.9,High,Strong name match
549,TT-NETVAERKET P/S,Denmark,Copenhagen,TT Network,f1ca36c3-93e4-11eb-9937-4fab995bf8ff,Denmark,Copenhagen,https://www.tt-network.dk/,0.964,0.94,High,Strong name match
55,Atea Sverige AB,Sweden,Stockholms Kommun,Voister,10fa6017-93e5-11eb-aa66-9b8d95e2171b,Sweden,Stockholm,https://voister.se/,0.8,1.0,High,Strong name match
550,TUTELA TECHNOLOGIES LTD.,Canada,Victoria,Tutela,c5b76852-93e4-11eb-be3a-7f925cb94351,Canada,Victoria,https://www.tutela.com/,0.85,0.75,High,Good fuzzy name match
551,TXO SYSTEMS LTD,United Kingdom,Chepstow,TXO Systems,a4e5eb10-93e4-11eb-be3a-7f925cb94351,United Kingdom,Chepstow,https://www.txo.com/,1.0,1.0,High,Strong name match
552,UIPATH SRL,Romania,Bucharest,UiPath Foundation,fbd80a51-3243-11ec-9985-d11c4bd35db5,Romania,Bucharest,https://uipathfoundation.com/,0.9,1.0,High,Strong name match
553,Unit Trust Of Pakistan,Pakistan,Saddar Town,Ministry of Commerce,0077b0d7-93e5-11eb-8474-3bbe2d07207d,Pakistan,Islamabad,https://www.commerce.gov.pk/,0.552,0.67,Medium,Moderate name match
554,"UNITED INFORMATION HIGHWAY CO., LTD.",Thailand,Chatuchak District,UIH,2950b10d-93e5-11eb-919a-b3f9a5ad205c,Thailand,Chatuchak,http://www.uih.co.th/,0.8975,1.0,High,Strong name match
555,Ur Consult ApS,Denmark,Kongens Lyngby,Roested,d21a0337-03a5-11ec-a873-d574c694d6a6,Denmark,Kongens Lyngby,https://roested.dk/,0.682,0.47,Medium,Moderate name match
556,UTEL AS,Norway,Grimstad,Utel AS,e5d58700-d139-11ec-90aa-d5cfd1428197,Norway,Grimstad,https://utel.tech/,1.0,1.0,High,Strong name match
557,VANTIVA TECHNOLOGIES,France,Paris,Vantiva,0330dd63-93e5-11eb-a746-fdabd18be9c6,France,Issy-les-Moulineaux,http://www.vantiva.com/,0.65,0.75,Medium,Good fuzzy name match
558,Vertiv (Malaysia) Sdn. Bhd.,Malaysia,Petaling Jaya,,,,,,0.375,0.625,Unmatched,Below score threshold
559,"VERTIV (THAILAND) CO., LTD.",Thailand,Chatuchak,Vertiv,ccf9e8fb-6dae-11ec-a0a5-5d41d5e823b0,Japan,Tokyo,https://www.vertiv-jp.com/,0.45,0.75,Low,Good fuzzy name match
56,NP Investment A/S,Denmark,Hillerød,Np International A/S.,5e1eacfe-1af9-11ec-9211-addac7307e1d,Denmark,Copenhagen,,0.572,0.62,Medium,Moderate name match
560,Vertiv Energy Private Limited,India,Thane,Vertiv Energy Private Limited,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,India,Pune,,0.8,1.0,High,Strong name match
561,VERTIV (SINGAPORE) PTE. LTD.,Singapore,Singapore,,,,,,0.452,0.42,Unmatched,Name similarity too low (0.42)
562,Viaplay Group AB (publ),Sweden,Stockholm,Viaplay,3a455bf0-93e5-11eb-a33a-a3dfba582839,Sweden,Stockholm,https://viaplay.com/us-en/,0.792,0.82,High,Good fuzzy name match
563,VIRTUAL WORLD (PVT.) LIMITED,Pakistan,,Virtualworld,01a6b519-8403-11ee-92ce-cffa3c401450,Ukraine,Kyiv,https://worldvirt.com/,0.576,0.96,Medium,Strong name match
564,MV-NORDIC A/S,Denmark,Odense Kommune,Mv-nordic Danmark,387071d4-9f86-11ec-bb62-ef8222f30268,Denmark,Odense,,0.7,0.8333,High,Good fuzzy name match
565,VOXOGO ApS,Denmark,Copenhagen,Voxogo Aps. Store Kongensgade,ed5cca83-93e4-11eb-8859-29e7c34dee35,Denmark,Copenhagen,https://voxogo.com/,1.0,1.0,High,Strong name match
